"","tab.row_id","tab.truth","tab.response"
"1",1,0.414893617021277,0.346667595300363
"2",2,0.884615384615385,0.628753644722675
"3",3,0.884615384615385,0.637956305964848
"4",4,0,0.434367378714346
"5",5,0.666666666666667,0.714506677399475
"6",6,0.444444444444444,0.385033851078811
"7",7,0.27027027027027,0.489981447123167
"8",8,0.778280542986425,0.587413752792965
"9",9,0.252380952380952,0.430329806556147
"10",10,0.941176470588235,0.474892358176029
"11",11,0,0.523118763402048
"12",12,0,0.304695366930557
"13",13,0,0.521712338484539
"14",14,0,0.107602649138699
"15",15,0,0.12307947344218
"16",16,0,0.0140370681717539
"17",17,0,0.00628023142124788
"18",18,0,0.0694902450266343
"19",19,0,0.266029902364491
"20",20,0,0.329334673252979
"21",21,0,0.348567588452742
"22",22,0,0.313122627826198
"23",23,0,0.118110737698292
"24",24,0,0.5704676549509
"25",25,0,0.0814286987488759
"26",26,0,0.008304435228748
"27",27,0,0.109274088607235
"28",28,0,0.0583029687073311
"29",29,0,0.498507643737996
"30",30,0,0.0308705826893997
"31",31,0,0.136700229515619
"32",32,0,0.0473129979292549
"33",33,0,0.549705432666789
"34",34,0,0.0747781494563104
"35",35,0,0.118461548155562
"36",36,0,0.0475962484750565
"37",37,0,0.312012544360595
"38",38,0,0.123013228144029
"39",39,0,0.100535073726564
"40",40,0,0.0178195633749583
"41",41,0,0.0151951797856378
"42",42,0,0.0130910435422381
"43",43,0,0.0170169292920032
"44",44,0,0.214827403740386
"45",45,0,0.370259900623226
"46",46,0,0.103830437904106
"47",47,0,0.0739715355877636
"48",48,0,0.0297820044923743
"49",49,0,0.321856410025957
"50",50,0,0.345421112308395
"51",51,0,0.386128696862135
"52",52,0,0.0308898086647149
"53",53,0,0.0968262923385669
"54",54,0,0.621591326355202
"55",55,0,0.463552002054614
"56",56,0.730569948186529,0.705992981104412
"57",57,0.730569948186529,0.705992981104412
"58",58,0.894736842105263,0.825415046286913
"59",59,0.472222222222222,0.347290024802559
"60",60,0.9875,0.660271678144649
"61",61,0.530864197530864,0.439007864050783
"62",62,0.916666666666667,0.61972404285726
"63",63,0.895522388059702,0.812474665005535
"64",64,0.588235294117647,0.594013226755403
"65",65,0.867647058823529,0.785360240441862
"66",66,0.867647058823529,0.785360240441862
"67",67,0.907975460122699,0.819124850585197
"68",68,0.832167832167832,0.57737816090237
"69",69,0.923076923076923,0.735691035535321
"70",70,0.826086956521739,0.825976179108088
"71",71,0.805555555555556,0.545007814585562
"72",72,0.748994830557151,0.697129169994813
"73",73,0,0.533062355299001
"74",74,0.792708333333333,0.775995360320793
"75",75,0.804878048780488,0.795067783171757
"76",76,0.0679012345679012,0.195717803815704
"77",77,0.69664758789861,0.666331332926373
"78",78,0.69664758789861,0.666331332926373
"79",79,0.714285714285714,0.636392751641698
"80",80,0.872659176029963,0.782093114095795
"81",81,0.872659176029963,0.782093114095795
"82",82,0.875,0.780281835394426
"83",83,0.810457516339869,0.801347362903681
"84",84,0,0.757512991283185
"85",85,0,0.563651337533621
"86",86,0.306451612903226,0.314782961452447
"87",87,0.864197530864197,0.658681621209079
"88",88,0.315533980582524,0.384803853152316
"89",89,0.866666666666667,0.666488219991397
"90",90,0.89937106918239,0.793286167807661
"91",91,0.880846325167038,0.816796664009496
"92",92,0,0.76377965871758
"93",93,0.795698924731183,0.686563281486056
"94",94,0.814516129032258,0.758214517643123
"95",95,0.804,0.725874962606209
"96",96,0.804,0.725874962606209
"97",97,0.451923076923077,0.392447497554973
"98",98,0.751677852348993,0.652002841516838
"99",99,0.751677852348993,0.652002841516838
"100",100,0.266666666666667,0.840402375174608
"101",101,0.764044943820225,0.754985595801221
"102",102,0.626045400238949,0.599227212757455
"103",103,0.36283185840708,0.378788928172075
"104",104,0.716814159292035,0.552096318806547
"105",105,0.875,0.714314488130709
"106",106,0.91566265060241,0.605645099461173
"107",107,0.840277777777778,0.724294651064376
"108",108,0.954545454545455,0.579507266215068
"109",109,0,0.460121897488792
"110",110,0.563636363636364,0.596338906438528
"111",111,0.768518518518518,0.75232935105626
"112",112,0.846607669616519,0.818461253303836
"113",113,0.92,0.830680838151613
"114",114,0.696969696969697,0.636289460768129
"115",115,0.357758620689655,0.529493813051654
"116",116,0,0.56579336982033
"117",117,0,0.258606645362446
"118",118,0.708333333333333,0.707169078211857
"119",119,0.708333333333333,0.707169078211857
"120",120,0.693121693121693,0.639481480834428
"121",121,0.693121693121693,0.639481480834428
"122",122,0,0.537289711596893
"123",123,0.773809523809524,0.838274383414799
"124",124,0.879032258064516,0.812467535520164
"125",125,0.742647058823529,0.723807435233838
"126",126,0.878980891719745,0.732707662517358
"127",127,0.736842105263158,0.654897042246395
"128",128,0.5125,0.440119345336653
"129",129,0.885245901639344,0.851805219415666
"130",130,0.885245901639344,0.851805219415666
"131",131,0.348484848484849,0.594664279368952
"132",132,0.761006289308176,0.726192650919608
"133",133,0.907692307692308,0.788325236645783
"134",134,0.672727272727273,0.53193325818974
"135",135,0,0.470857604703794
"136",136,0.134615384615385,0.456136825984652
"137",137,0.285714285714286,0.620497912943267
"138",138,0,0.628987121832952
"139",139,0.730769230769231,0.648534600356568
"140",140,0,0.657827939380016
"141",141,0,0.540885672337567
"142",142,0.573333333333333,0.556169197323298
"143",143,0.617021276595745,0.525406344923703
"144",144,0.97887323943662,0.705466543683896
"145",145,0.644067796610169,0.673740996836996
"146",146,0,0.21136638942827
"147",147,0.854545454545454,0.638457996771954
"148",148,0,0.450666800254618
"149",149,0.649122807017544,0.489293327853055
"150",150,0,0.634812265199997
"151",151,0.6,0.413321613428148
"152",152,0.8,0.643903335680481
"153",153,0,0.614943531295718
"154",154,0,0.510393050252935
"155",155,0,0.303895473844569
"156",156,0.898089171974522,0.510378419276598
"157",157,0.690322580645161,0.599160053012383
"158",158,0.911111111111111,0.59354301183505
"159",159,0.911111111111111,0.622924628324614
"160",160,0,0.312572267837422
"161",161,0.858823529411765,0.464485267296789
"162",162,0,0.311905646639352
"163",163,0,0.383417419381121
"164",164,0.978494623655914,0.740608433018859
"165",165,1,0.694966621977788
"166",166,0,0.276602533411605
"167",167,1,0.227246389785523
"168",168,0.972222222222222,0.478290067645781
"169",169,0.883720930232558,0.241412202549721
"170",170,0,0.202726491068387
"171",171,0.971428571428571,0.547059761388386
"172",172,0.710526315789474,0.358060973728129
"173",173,1,0.728204740693646
"174",174,0.5,0.797605071491977
"175",175,0.590909090909091,0.562281818373478
"176",176,0.807692307692308,0.668841389969412
"177",177,1,0.589020960143521
"178",178,0,0.556045457149258
"179",179,1,0.799175005264776
"180",180,0.136363636363636,0.563031541759921
"181",181,0.0512820512820513,0.545309008346441
"182",182,0.446153846153846,0.693210234100642
"183",183,0.794117647058823,0.708501795088494
"184",184,0.970149253731343,0.649285697789618
"185",185,0.340425531914894,0.575538491204096
"186",186,0,0.516359762819886
"187",187,0.828282828282828,0.276439523825309
"188",188,0.146666666666667,0.470356249938475
"189",189,0.792270531400966,0.641975248454729
"190",190,0.714486638537271,0.634261157409113
"191",191,0.819277108433735,0.591264666028227
"192",192,0.892857142857143,0.757900636380515
"193",193,0.643939393939394,0.643002949301818
"194",194,0.815384615384615,0.596496571054193
"195",195,0.785714285714286,0.607638485124921
"196",196,0.781877627276973,0.598847531522714
"197",197,0.264423076923077,0.114698509006286
"198",198,0,0.509651097510636
"199",199,0.742857142857143,0.495868568636414
"200",200,0.842105263157895,0.536448767019919
"201",201,0.833333333333333,0.875090869289851
"202",202,0.925925925925926,0.764254709104842
"203",203,0.655172413793103,0.610500878640435
"204",204,0.634146341463415,0.220613261755666
"205",205,0.634146341463415,0.220613261755666
"206",206,0.821052631578947,0.327466138971266
"207",207,0.821052631578947,0.345559853646726
"208",208,0.983572895277207,0.879325037339619
"209",209,0.864406779661017,0.682885892820006
"210",210,0.731707317073171,0.563892727224213
"211",211,0.956521739130435,0.703626056368052
"212",212,0.648648648648649,0.879662009533612
"213",213,0.790697674418605,0.603706351409225
"214",214,0.791946308724832,0.5703322210202
"215",215,0.685714285714286,0.681187345571573
"216",216,0.773006134969325,0.615505020182601
"217",217,0.635338345864662,0.434220391851638
"218",218,1,0.433134724132678
"219",219,0.978947368421053,0.927970516050526
"220",220,0,0.499432848928157
"221",221,1,0.499432848928157
"222",222,0.919491525423729,0.618242106453623
"223",223,0.479166666666667,0.534803851533635
"224",224,0.297297297297297,0.19815442674263
"225",225,0.297297297297297,0.180255216326815
"226",226,0.672586015538291,0.119867107873498
"227",227,0,0.119867107873498
"228",228,0,0.343139216213652
"229",229,0,0.343139216213652
"230",230,0,0.289560295689744
"231",231,0.672586015538291,0.173006311186826
"232",232,0,0.173006311186826
"233",233,0.408783783783784,0.167972275759597
"234",234,0.408783783783784,0.184634998064399
"235",235,0.914285714285714,0.412351880776209
"236",236,0.148809523809524,0.495844196083537
"237",237,0.695369030390738,0.603820996531427
"238",238,0.527027027027027,0.654800828737891
"239",239,0.933333333333333,0.724143949826364
"240",240,0.859649122807018,0.567696180482859
"241",241,0.873015873015873,0.532928524979955
"242",242,0.476190476190476,0.699275087707531
"243",243,0.479166666666667,0.637761418017692
"244",244,0.859649122807018,0.550694233087357
"245",245,0.721428571428571,0.601754029478074
"246",246,0.744186046511628,0.621011431292678
"247",247,0.555555555555556,0.504750627486824
"248",248,0.844444444444444,0.554824181187344
"249",249,0.671232876712329,0.275585184767996
"250",250,0.791946308724832,0.698042142061461
"251",251,0.818435754189944,0.557180560917371
"252",252,0,0.727388098072123
"253",253,0,0.671810216185149
"254",254,0.666666666666667,0.522117280449287
"255",255,0.111675126903553,0.393539761036901
"256",256,0.854014598540146,0.727429035121533
"257",257,0.724137931034483,0.617360544635726
"258",258,0,0.26194896524559
"259",259,0.312883435582822,0.465599795189469
"260",260,0.847826086956522,0.668534165662121
"261",261,0.25,0.159412103129729
"262",262,0,0.159412103129729
"263",263,0.896551724137931,0.649791644278748
"264",264,0,0.395555632138433
"265",265,0.654266958424508,0.688700887404249
"266",266,0.787476280834915,0.423029215208104
"267",267,0.876190476190476,0.433352698575588
"268",268,0.621951219512195,0.615223322287374
"269",269,0.166666666666667,0.49725499619924
"270",270,0.889865802869042,0.563420254589748
"271",271,0.642857142857143,0.632518601075033
"272",272,0.757575757575758,0.563490357367243
"273",273,0.642857142857143,0.491657737372914
"274",274,0.680851063829787,0.372662951561143
"275",275,0.680851063829787,0.376241204055305
"276",276,0,0.376241204055305
"277",277,0,0.372662951561143
"278",278,0,0.456989997984563
"279",279,0,0.450308696989642
"280",280,0.720524017467249,0.293931308955644
"281",281,0.720524017467249,0.338258212780646
"282",282,0,0.514273929488638
"283",283,0,0.564786551445074
"284",284,0.504504504504504,0.0968983653709528
"285",285,0.504504504504504,0.192837764315824
"286",286,0,0.22896754732897
"287",287,0.455696202531646,0.619026189248359
"288",288,0.688311688311688,0.525824944791647
"289",289,0.788617886178862,0.59266870015247
"290",290,0.736170212765957,0.552123737024858
"291",291,0.595988538681948,0.688514374531974
"292",292,0.771604938271605,0.468758458885113
"293",293,0,0.2386241194063
"294",294,0.585365853658537,0.609831931575637
"295",295,0.670454545454545,0.654245488374234
"296",296,0.625,0.387995592265123
"297",297,0.782201405152225,0.498483914501912
"298",298,0.519047619047619,0.561453438973203
"299",299,0.896414342629482,0.634203695098315
"300",300,0.955882352941177,0.677632809419485
"301",301,0.795918367346939,0.661994386348204
"302",302,0.885245901639344,0.593779344650993
"303",303,0.567567567567568,0.615369320050142
"304",304,0.762886597938144,0.454559776214303
"305",305,1,0.661413007233973
"306",306,1,0.805570257629088
"307",307,0.869047619047619,0.582330423981902
"308",308,0.666666666666667,0.693117223420857
"309",309,0.5,0.424422852162196
"310",310,0.644210526315789,0.197249316708529
"311",311,0.644210526315789,0.245024316352991
"312",312,0,0.389182594205309
"313",313,0.4,0.506517203733625
"314",314,0.48936170212766,0.181057024853019
"315",315,0.48936170212766,0.122013848909465
"316",316,0.559633027522936,0.216769956240643
"317",317,0.0186915887850467,0.361443987519902
"318",318,0.00443458980044346,0.202109756722446
"319",319,0.131016042780749,0.229752994452534
"320",320,0.181818181818182,0.306742245378039
"321",321,0.105398457583548,0.344875301873093
"322",322,0.0950226244343891,0.20187828846883
"323",323,0.0950226244343891,0.158498859115068
"324",324,0.0165837479270315,0.1939966285268
"325",325,0.732394366197183,0.457741731717487
"326",326,0.0552391799544419,0.14627936601965
"327",327,0,0.0651852197291317
"328",328,0.557322175732218,0.519278852426416
"329",329,0.302127659574468,0.370918680746314
"330",330,0.582781456953642,0.544880985339291
"331",331,0.757142857142857,0.591035869182876
"332",332,0.552631578947368,0.556205555429457
"333",333,0.315789473684211,0.556205555429457
"334",334,0.109090909090909,0.296365556980327
"335",335,0.516455696202532,0.299274359566519
"336",336,0.67910447761194,0.489071640886288
"337",337,0.639344262295082,0.583246658630164
"338",338,0,0.093623729317862
"339",339,0.782608695652174,0.505547738891267
"340",340,0.361788617886179,0.485326684807571
"341",341,0.300724637681159,0.387900484298579
"342",342,0.515151515151515,0.387307941276588
"343",343,0.3203125,0.376334209625281
"344",344,0.327433628318584,0.329164651207564
"345",345,0.195652173913043,0.458161275311519
"346",346,0.42,0.445192596274751
"347",347,0.291759465478842,0.314179487802334
"348",348,0.261744966442953,0.349264876109104
"349",349,0.722222222222222,0.556587779224288
"350",350,0.312727272727273,0.347702861726819
"351",351,0.452830188679245,0.459065961548055
"352",352,0.28641975308642,0.315530492073028
"353",353,0.262626262626263,0.336745373719847
"354",354,0.435897435897436,0.526814041675448
"355",355,0.0510805500982318,0.241010253593363
"356",356,0.663551401869159,0.550474776636246
"357",357,0.3,0.380551305674145
"358",358,0.454545454545455,0.490881580704512
"359",359,0.486486486486487,0.406946334516853
"360",360,0.13953488372093,0.219450124716466
"361",361,0.3601108033241,0.480532899561394
"362",362,0.459459459459459,0.498093902593059
"363",363,0.414201183431953,0.437055974960681
"364",364,0.12280701754386,0.235553339673109
"365",365,0.394366197183099,0.293370570024357
"366",366,0.515723270440252,0.427278373097994
"367",367,0,0.372562274177089
"368",368,0.02,0.461000384590095
"369",369,0.187214611872146,0.325441646224
"370",370,0.569948186528497,0.600889904768708
"371",371,0.517857142857143,0.491669904769032
"372",372,0.245762711864407,0.264273397494565
"373",373,0.121468926553672,0.255263099211939
"374",374,0.415094339622642,0.450727108653175
"375",375,0.395348837209302,0.372002240654975
"376",376,0.166666666666667,0.178971127815176
"377",377,0.545454545454545,0.511521883233749
"378",378,0.621621621621622,0.650436080769093
"379",379,0.210633946830266,0.348735039004324
"380",380,0.457142857142857,0.516111567102869
"381",381,0.461538461538462,0.392077258078599
"382",382,0.617021276595745,0.588230579488439
"383",383,0.288888888888889,0.390017465421236
"384",384,0.636690647482014,0.414796840277754
"385",385,0.82520325203252,0.623475791528718
"386",386,0.0941558441558442,0.284469229677604
"387",387,0.684210526315789,0.620681600691422
"388",388,0.72972972972973,0.476735455898866
"389",389,0.347826086956522,0.471186599500632
"390",390,0.448648648648649,0.56948097175295
"391",391,0.307339449541284,0.402311363495245
"392",392,0.351724137931034,0.312611892368875
"393",393,0.35,0.424314647349003
"394",394,0.0245901639344262,0.607669704864534
"395",395,0.0870010235414534,0.249049768868299
"396",396,0.296650717703349,0.358250100332517
"397",397,0.382165605095541,0.451268081663479
"398",398,0.597156398104265,0.629444529502219
"399",399,0.61241610738255,0.606816215353565
"400",400,0,0.435734803848015
"401",401,0.918918918918919,0.523365595503156
"402",402,0.379310344827586,0.430888118196569
"403",403,0,0.546972294500372
"404",404,0,0.599387147922075
"405",405,0.493333333333333,0.365531291501288
"406",406,0.722222222222222,0.310650652715318
"407",407,0.5,0.384156512642919
"408",408,1,0.440665869667629
"409",409,0,0.25971390772567
"410",410,0.659420289855073,0.593622973503716
"411",411,0.473684210526316,0.499865265520827
"412",412,0,0.34845017738624
"413",413,0.0551948051948052,0.464248746782517
"414",414,0.194871794871795,0.341859416296204
"415",415,0.0515151515151515,0.235296713250762
"416",416,0.18,0.235296713250762
"417",417,0.7,0.668270191978836
"418",418,0.336032388663968,0.427349586320685
"419",419,0.730769230769231,0.48297275151658
"420",420,1,0.530438406828068
"421",421,0,0.520591009712027
"422",422,0,0.423617105188413
"423",423,0.727272727272727,0.701592950287375
"424",424,0.5,0.401156870510566
"425",425,0.837837837837838,0.695152072638362
"426",426,1,0.722431641832813
"427",427,0,0.556769168476271
"428",428,0.555555555555556,0.464164765174736
"429",429,0.357142857142857,0.343346018682028
"430",430,0.757575757575758,0.390672901280589
"431",431,0.16,0.709064844476479
"432",432,1,0.602862553937158
"433",433,0.16,0.521020146182885
"434",434,0.910714285714286,0.739281317805322
"435",435,0.8,0.836651204042083
"436",436,0.847222222222222,0.683113998448652
"437",437,0.516129032258065,0.544342899882763
"438",438,0.0615384615384615,0.534119511066929
"439",439,0.274193548387097,0.546845354331682
"440",440,0.727272727272727,0.599534826148987
"441",441,1,0.920721015041268
"442",442,0.37037037037037,0.678981096477109
"443",443,0.265957446808511,0.648916304785769
"444",444,0.433333333333333,0.691436036071104
"445",445,0.603448275862069,0.657282644372536
"446",446,0.833333333333333,0.789401114124342
"447",447,1,0.989204481978337
"448",448,0.777777777777778,0.797053856311291
"449",449,1,0.919126338856766
"450",450,0.857142857142857,0.763596044926228
"451",451,0.133333333333333,0.671289237214688
"452",452,0.394736842105263,0.40943519695769
"453",453,1,0.960029895590737
"454",454,0.8,0.7441435152643
"455",455,1,0.975488100472812
"456",456,1,0.928592200964303
"457",457,0.695652173913043,0.744204653781523
"458",458,0.842105263157895,0.763910733717745
"459",459,1,0.67971667656628
"460",460,1,0.922761956344922
"461",461,0.75,0.958346050632831
"462",462,0,0.327219445658066
"463",463,0,0.661426059821331
"464",464,0.9,0.855490209541251
"465",465,0.848484848484849,0.70175489773181
"466",466,1,0.959165510933073
"467",467,1,0.970264187770329
"468",468,0.714285714285714,0.943911253204807
"469",469,1,0.964719666668236
"470",470,1,0.93376164362136
"471",471,1,0.935546964677859
"472",472,0.857142857142857,0.985750288214226
"473",473,0.8125,0.621667776070425
"474",474,0.857142857142857,0.795491405177614
"475",475,0.794117647058823,0.734618038084085
"476",476,1,0.873626549509696
"477",477,1,0.968590139646109
"478",478,1,0.988543697213163
"479",479,1,0.890649637646043
"480",480,0.954545454545455,0.839341109828566
"481",481,1,0.84089102952208
"482",482,0.5,0.625711314387476
"483",483,0.714285714285714,0.763596044926228
"484",484,1,0.977217277837341
"485",485,0.673913043478261,0.758761755117943
"486",486,0.860215053763441,0.645941882584736
"487",487,1,0.995421484391939
"488",488,0.8,0.728576962517488
"489",489,1,0.953324751896736
"490",490,0.8,0.777177635023747
"491",491,0.833333333333333,0.798326387900183
"492",492,1,0.978409466830793
"493",493,0.714285714285714,0.705894976413688
"494",494,1,0.956807243740393
"495",495,1,0.888651719468877
"496",496,1,0.964128186291007
"497",497,0.8,0.975968798247341
"498",498,1,0.969912804414108
"499",499,1,0.798405392009041
"500",500,0.91304347826087,0.81559146542973
"501",501,0.888888888888889,0.788459356535362
"502",502,0.857142857142857,0.852301943874732
"503",503,1,0.917169238957906
"504",504,0,0.32723417881556
"505",505,1,0.880293710606269
"506",506,1,0.922265412192724
"507",507,0.857142857142857,0.944647761257019
"508",508,0.714285714285714,0.88392913668565
"509",509,1,0.885663662464431
"510",510,0.888888888888889,0.765966570434071
"511",511,1,0.961495701454277
"512",512,1,0.943339264886209
"513",513,0.823529411764706,0.617762502146378
"514",514,0,0.694962840945349
"515",515,0.837837837837838,0.634577116552208
"516",516,0.0526315789473684,0.273723066833746
"517",517,0,0.404761053387413
"518",518,1,0.945489975579926
"519",519,0.666666666666667,0.752634157667514
"520",520,0.636363636363636,0.540962939884399
"521",521,0.714285714285714,0.763596044926228
"522",522,1,0.763596044926228
"523",523,1,0.775549823461975
"524",524,0,0.711601728520789
"525",525,0.808510638297872,0.7449584664029
"526",526,0.806451612903226,0.518573863582427
"527",527,0.495762711864407,0.393582617757013
"528",528,0.962962962962963,0.554309442707723
